成品布號,色系名稱,色系編號,OP否,DPF,標準樣L,L,CIE_DL,標準樣a,a,CIE_Da,標準樣b,b,CIE_Db,標準樣C,C,標準樣h,h,CMC_DE,配方料號1,配方濃度1,配方料號2,配方濃度2,配方料號3,配方濃度3,配方料號4,配方濃度4,配方料號5,配方濃度5,配方料號6,配方濃度6
SW-80074C0,NB,5,Y,1.04,24.95,27.06,2.12,-3.19,-3.31,-0.13,-7.17,-7.58,-0.4,7.85,8.27,246.05,246.39,1.54,1578,0.79,1576,0.74,1391,0.48,1142,0.33,無,0,無,0
SW-80074C0,NB,5,Y,1.04,24.95,30.61,5.66,-3.19,-2.8,0.38,-7.17,-5.79,1.38,7.85,6.43,246.05,244.16,4.2,1578,0.75,1391,0.45,1576,0.32,1142,0.3,無,0,無,0
SW-80074C0,NB,5,Y,1.04,24.95,27.01,2.07,-3.19,-3.48,-0.29,-7.17,-7.27,-0.1,7.85,8.06,246.05,244.45,1.49,1578,0.75,1576,0.67,1391,0.456,1142,0.315,無,0,無,0
SW-80074C0,NB,5,Y,1.04,24.95,27.19,2.25,-3.19,-3.43,-0.24,-7.17,-7.32,-0.14,7.85,8.08,246.05,244.9,1.61,1578,1.05,1576,0.98,1391,0.68,1142,0.435,無,0,無,0
SCK-3828,GY,5,N,1.04,20.72,18.63,-2.09,-2.23,-2.23,0,-6.52,-6.33,0.19,,,,,1.69,1578,1.2,1191,0.3,1430,0.22,1722,0.17,無,0,無,0
SCK-3841,NB,5,Y,1.39,20.62,21.3,0.67,-1.55,-1.83,-0.28,-4.43,-4.37,0.05,,,,,0.66,1578,0.95,1391,0.5,1142,0.3,無,0,無,0,無,0
SCK-3841,NB,5,Y,1.39,20.62,21.59,0.97,-1.55,-1.56,0,-4.43,-4.21,0.21,,,,,0.82,1578,0.95,1391,0.5,1142,0.3,無,0,無,0,無,0
SCK-3841,NB,5,Y,1.39,20.62,20.9,0.28,-1.55,-1.5,0.05,-4.43,-4.48,-0.06,,,,,0.24,1578,1,1391,0.52,1142,0.3,無,0,無,0,無,0
SCK-3841,NB,5,Y,1.39,23.07,22.68,-0.39,-1.85,-2.23,-0.38,-5.1,-5.07,0.03,5.43,5.54,250.11,246.28,0.56,1578,0.78,1391,0.4,1142,0.24,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.55,0.13,2.51,2.92,0.41,-21.9,-21.85,0.04,,22.05,,277.61,0.42,1578,1.42,1391,0.345,1191,0.05,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.59,0.17,2.51,2.88,0.37,-21.9,-21.9,0,,22.09,,277.48,0.38,1578,1.44,1391,0.34,1191,0.05,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.45,0.03,2.51,2.89,0.38,-21.9,-21.73,0.17,,21.92,,277.58,0.41,1578,1.43,1391,0.345,1191,0.051,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.61,0.19,2.51,2.91,0.4,-21.9,-21.89,0.01,,22.08,,277.56,0.42,1578,1.45,1391,0.34,1191,0.051,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.65,0.23,2.51,2.89,0.38,-21.9,-21.95,-0.05,,22.14,,277.5,0.4,1578,1.45,1391,0.335,1191,0.051,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.27,-0.15,2.51,2.72,0.21,-21.9,-21.86,0.04,,22.03,,277.08,0.23,1578,1.5,1391,0.33,1191,0.051,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.26,-0.16,2.51,2.59,0.08,-21.9,-21.92,-0.03,,22.08,,276.74,0.13,1578,1.5,1391,0.315,1191,0.051,無,0,無,0,無,0
SCK-3714A,TQ,5,N,0.9,26.42,26.28,-0.14,2.51,2.54,0.03,-21.9,-21.96,-0.06,,22.11,,276.6,0.1,1578,1.5,1391,0.315,1191,0.051,無,0,無,0,無,0
SW-80425C0,GY,3,Y,1.04,34.31,34.37,0.06,-0.69,-1,-0.31,0.8,0.48,-0.32,1.05,1.11,130.78,154.37,0.64,1724,0.95,1578,0.535,1391,0.075,無,0,無,0,無,0
SW-80425C0,GY,3,Y,1.04,34.31,34.19,-0.12,-0.69,-0.96,-0.27,0.8,0.6,-0.19,1.05,1.13,130.78,147.69,0.48,1724,0.83,1578,0.5,1391,0.065,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,57.03,0,2.22,2.44,0.23,13.06,13.57,0.51,,13.79,,79.8,0.44,1191,0.182,1391,0.148,1565,0.125,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,51.44,-5.59,2.22,3.65,1.43,13.06,13.69,0.63,,14.17,,75.07,3.02,1191,0.227,1391,0.185,1565,0.156,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,51.84,-5.18,2.22,3.9,1.69,13.06,14.28,1.22,,14.8,,74.72,3.12,1191,0.245,1391,0.2,1565,0.168,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,51.75,-5.27,2.22,2.58,0.37,13.06,13.4,0.33,,13.64,,79.09,2.32,1191,0.245,1391,0.19,1565,0.175,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,50.79,-6.23,2.22,2.4,0.19,13.06,13.5,0.44,,13.71,,79.91,2.7,1191,0.245,1565,0.182,1391,0.18,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,52.2,-4.83,2.22,1.82,-0.39,13.06,13.53,0.46,,13.65,,82.32,2.18,1191,0.24,1391,0.186,1565,0.175,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,52.97,-4.05,2.22,2.25,0.03,13.06,13.78,0.72,,13.96,,80.73,1.82,1191,0.238,1391,0.18,1565,0.175,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,51.8,-5.22,2.22,2.35,0.14,13.06,13.21,0.15,,13.42,,79.9,2.25,1191,0.235,1391,0.186,1565,0.175,無,0,無,0,無,0
SK-1085,GY,2,N,0.52,57.03,53.04,-3.98,2.22,2.39,0.18,13.06,13.4,0.34,,13.61,,79.88,1.74,1191,0.235,1391,0.186,1565,0.175,無,0,無,0,無,0
SCK-3841,KH,2,Y,1.39,74.46,74.5,0.03,1.14,1.12,-0.02,6.82,6.76,-0.06,,,,,0.06,1111,0.055,1310,0.047,1510,0.027,無,0,無,0,無,0
SK-1133C0,BR,5,N,0.83,33.87,34.35,0.19,11.15,11.82,0.84,11.37,11.53,0.23,,,,,0.85,1724,0.74,1430,0.42,1576,0.42,1142,0.22,無,0,無,0
SK-1133C0,BR,5,N,0.83,33.87,33.96,-0.2,11.15,11.9,0.92,11.37,11.26,-0.05,,,,,1.15,1724,0.78,1430,0.44,1576,0.44,1142,0.23,無,0,無,0
SK-1133C0,BR,5,N,0.83,33.87,33.18,-0.98,11.15,11.91,0.93,11.37,11.16,-0.15,,,,,1.37,1724,0.814,1430,0.46,1576,0.46,1142,0.24,無,0,無,0
SK-1133C0,BR,5,N,0.83,33.87,32.91,-1.25,11.15,11.8,0.82,11.37,11.57,0.27,,,,,1.08,1724,0.814,1430,0.46,1576,0.46,1142,0.25,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.61,0.15,4.38,3.95,-0.43,-17.42,-16.18,1.24,,16.65,,283.72,0.85,1053,0.23,1042,0.02,無,0,無,0,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.48,0.02,4.38,3.91,-0.48,-17.42,-15.85,1.58,,16.32,,283.85,1.05,1053,0.24,1042,0.02,無,0,無,0,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.45,-0.01,4.38,3.99,-0.4,-17.42,-16.14,1.28,,16.63,,283.87,0.86,1053,0.25,1042,0.02,無,0,無,0,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.25,-0.21,4.38,4.19,-0.19,-17.42,-17.15,0.27,,17.66,,283.74,0.25,1053,0.3,1042,0.02,無,0,無,0,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.19,-0.27,4.38,4.21,-0.17,-17.42,-17.15,0.27,,17.66,,283.78,0.24,1053,0.3,無,0,無,0,無,0,無,0,無,0
SK-548C0,WH,1,N,1.25,95.46,95.19,-0.27,4.38,4.23,-0.15,-17.42,-17.15,0.27,,17.66,,283.86,0.23,1053,0.3,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,95.45,1.53,4.43,3.9,-0.53,-16.57,-16.13,0.43,,16.6,,283.58,0.79,1053,0.17,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.29,0.37,4.43,4.62,0.2,-16.57,-19.1,-2.53,,19.65,,283.6,1.71,1053,0.3,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,93.64,-0.29,4.43,4.94,0.52,-16.57,-20.54,-3.97,,21.13,,283.53,2.66,1053,0.4,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,95.27,1.35,4.43,4.02,-0.41,-16.57,-16.05,0.52,,16.54,,284.06,0.68,1053,0.17,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.8,0.87,4.43,4.2,-0.23,-16.57,-16.64,-0.07,,17.16,,284.16,0.4,1053,0.2,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.49,0.57,4.43,4.23,-0.2,-16.57,-17.16,-0.59,,17.68,,283.85,0.55,1053,0.22,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.73,0.8,4.43,4.35,-0.08,-16.57,-17.93,-1.36,,18.45,,283.63,1.01,1053,0.24,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.57,0.65,4.43,4.17,-0.26,-16.57,-16.46,0.11,,16.98,,284.2,0.36,1053,0.2,無,0,無,0,無,0,無,0,無,0
SK-282,WH,1,N,1.04,93.92,94.55,0.62,4.43,4.16,-0.26,-16.57,-16.44,0.12,,16.96,,284.21,0.35,1053,0.2,無,0,無,0,無,0,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,61.42,-0.5,37.98,39.66,1.68,59.72,60.93,1.2,,,,,0.96,1142,0.6,1360,0.185,1201,0.18,1565,0.0045,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,62.41,0.48,37.98,37.32,-0.66,59.72,61.93,2.2,,,,,1.62,1142,0.6,1360,0.17,1201,0.16,1565,0.0045,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,62.14,0.21,37.98,37.98,0,59.72,62.78,3.06,,,,,1.68,1142,0.6,1360,0.165,1201,0.16,1565,0.0045,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,61.98,0.05,37.98,38.01,0.03,59.72,58.52,-1.21,,,,,0.69,1142,0.48,1360,0.17,1201,0.16,1565,0.0045,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,61.14,-0.79,37.98,39.55,1.57,59.72,59.43,-0.29,,,,,1.36,1142,0.52,1360,0.19,1201,0.18,1565,0.005,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,62.52,0.59,37.98,38.54,0.56,59.72,59.6,-0.12,,,,,0.54,1142,0.49,1360,0.17,1201,0.16,1565,0.004,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,62.21,0.28,37.98,38.34,0.36,59.72,59.44,-0.29,,,,,0.42,1142,0.5,1360,0.17,1201,0.16,1565,0.004,無,0,無,0
SW-81105C0,OR,6,Y,1.04,61.93,62.26,0.33,37.98,37.91,-0.07,59.72,60.29,0.57,,,,,0.38,1142,0.5,1360,0.17,1201,0.16,1565,0.004,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,40.12,-0.54,-4.43,-3.8,0.63,-5.37,-5.07,0.3,,6.34,,233.19,0.76,1565,0.706,1724,0.178,1430,0.173,1191,0.128,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,41.04,0.38,-4.43,-4.14,0.29,-5.37,-5.31,0.07,,6.73,,232.05,0.37,1565,0.706,1724,0.178,1430,0.16,1191,0.12,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,41.28,0.62,-4.43,-4.56,-0.13,-5.37,-5.06,0.32,,6.81,,227.95,0.51,1565,0.706,1724,0.178,1430,0.15,1191,0.12,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,40.51,-0.14,-4.43,-4.58,-0.15,-5.37,-5.62,-0.25,,7.25,,230.86,0.29,1565,0.73,1724,0.178,1430,0.158,1191,0.123,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,40.44,-0.22,-4.43,-4.73,-0.3,-5.37,-5.79,-0.42,,7.48,,230.76,0.51,1565,0.75,1724,0.178,1430,0.158,1191,0.126,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,40.82,0.16,-4.43,-4.37,0.06,-5.37,-5.52,-0.15,,7.04,,231.63,0.2,1565,0.72,1724,0.178,1430,0.158,1191,0.123,無,0,無,0
SK-1189C0,GY,4,N,0.69,40.66,40.68,0.02,-4.43,-4.37,0.06,-5.37,-5.51,-0.13,,7.03,,231.58,0.17,1565,0.72,1724,0.178,1430,0.158,1191,0.123,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,84.07,-0.77,7.72,8.45,0.73,-4.88,-5.15,-0.27,,9.89,,328.64,0.74,1310,0.026,1510,0.0111,1111,0.0015,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,83.69,-1.16,7.72,7.51,-0.21,-4.88,-5.85,-0.97,,9.52,,322.1,1.2,1310,0.025,1510,0.0111,1111,0.0016,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,83.75,-1.1,7.72,7.08,-0.64,-4.88,-5.62,-0.74,,9.04,,321.59,1.2,1310,0.024,1510,0.0111,1111,0.0016,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,83.91,-0.94,7.72,7.88,0.16,-4.88,-5.36,-0.48,,9.53,,325.8,0.6,1310,0.025,1510,0.01,1111,0.0016,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,84.09,-0.75,7.72,7.71,-0.01,-4.88,-5.26,-0.38,,9.33,,325.69,0.5,1310,0.0238,1510,0.0095,1111,0.0015,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,84.62,-0.23,7.72,7.8,0.08,-4.88,-5.15,-0.27,,9.35,,326.54,0.3,1310,0.0238,1510,0.009,1111,0.0015,無,0,無,0,無,0
SK-1189C0,PI,1,N,0.69,84.85,84.67,-0.18,7.72,7.83,0.11,-4.88,-5.16,-0.28,,9.38,,326.61,0.3,1310,0.0238,1510,0.009,1111,0.0015,無,0,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.03,-0.23,-9.84,-10.33,-0.49,-30.72,-30.45,0.26,,32.16,,251.26,0.42,1580,0.27,1565,0.18,1690,0.0675,1588,0.058,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.05,-0.22,-9.84,-10.26,-0.42,-30.72,-30.43,0.28,,32.12,,251.37,0.37,1580,0.255,1565,0.17,1690,0.064,1588,0.055,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.64,0.38,-9.84,-10.31,-0.47,-30.72,-30.07,0.64,,31.79,,251.08,0.54,1580,0.255,1565,0.17,1690,0.067,1588,0.052,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,60.37,1.1,-9.84,-10.28,-0.44,-30.72,-29.76,0.96,,31.48,,250.95,0.79,1580,0.242,1565,0.161,1690,0.0636,1588,0.0494,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.42,0.16,-9.84,-9.84,0,-30.72,-30.52,0.2,,32.07,,252.13,0.12,1580,0.255,1565,0.17,1690,0.071,1588,0.052,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.79,0.52,-9.84,-9.84,0,-30.72,-30.52,0.2,,32.06,,252.14,0.24,1580,0.255,1565,0.17,1690,0.073,1588,0.052,無,0,無,0
SK-1189C0,TQ,3,N,0.69,59.27,59.1,-0.17,-9.84,-9.81,0.03,-30.72,-30.73,-0.02,,32.26,,252.3,0.08,1580,0.255,1565,0.18,1690,0.071,1588,0.052,無,0,無,0
SW-81081C0,GY,4,Y,1.04,31.21,31.74,0.54,0.16,-0.15,-0.31,-1.05,-0.84,0.21,,0.85,,259.68,0.63,1576,0.8,1191,0.22,1430,0.196,1722,0.16,無,0,無,0
SW-81081C0,GY,4,Y,1.04,32.02,31.53,-0.49,-0.12,-0.31,-0.19,-0.8,-0.67,0.14,0.81,0.74,261.53,244.87,0.45,1576,0.81,1191,0.22,1430,0.19,1722,0.16,無,0,無,0
SW-81081C0,GY,4,Y,1.04,32.02,31.71,-0.3,-0.12,-0.29,-0.17,-0.8,-0.78,0.03,0.81,0.83,261.53,249.8,0.31,1576,0.8,1191,0.22,1430,0.196,1722,0.16,無,0,無,0
SW-8965C0,BL,5,Y,0.69,40.64,42.72,2.08,-14.16,-14.51,-0.35,-16.54,-16.09,0.44,,21.67,,227.96,1.17,1576,0.39,1580,0.315,1588,0.29,1142,0.0342,無,0,無,0
SW-8965C0,BL,5,Y,0.69,40.64,41.95,1.32,-14.16,-14.3,-0.13,-16.54,-16.03,0.5,,21.48,,228.28,0.78,1576,0.42,1580,0.335,1588,0.315,1142,0.036,無,0,無,0
SW-8965C0,BL,5,Y,0.69,40.64,41.11,0.47,-14.16,-14.29,-0.13,-16.54,-16.08,0.46,,21.51,,228.37,0.43,1576,0.44,1580,0.351,1588,0.33,1142,0.038,無,0,無,0
SW-8965C0,BL,5,Y,0.69,40.64,41.03,0.39,-14.16,-14.06,0.11,-16.54,-16.4,0.13,,21.6,,229.41,0.23,1576,0.44,1580,0.351,1588,0.33,1142,0.036,無,0,無,0
SW-8965C0,BL,5,Y,0.69,40.64,41,0.36,-14.16,-14.07,0.1,-16.54,-16.46,0.08,,21.65,,229.48,0.2,1576,0.44,1580,0.351,1588,0.33,1142,0.036,無,0,無,0
SCW-828,NB,6,Y,1.04,21.6,21.69,0.09,1.74,1.68,-0.05,-11.62,-11.47,0.15,,,,,0.15,1578,1.4,1383,0.77,1724,0.75,1576,0.55,無,0,無,0
SW-80135STC0,KH,2,N,0.93,52.98,53.25,-0.01,8.49,8.51,0.15,15.08,15.04,0.16,,17.28,,60.49,0.17,1191,0.245,1430,0.165,1576,0.065,無,0,無,0,無,0
SW-80675C0,BK,5,N,1.04,26.47,26.32,-0.15,0.71,1.05,0.34,-0.15,-0.22,-0.07,,1.08,,348.03,0.52,1862,0.89,1391,0.485,1191,0.304,1578,0.19,無,0,無,0
SW-80675C0,BK,5,N,1.04,26.47,27.02,0.54,0.71,0.95,0.23,-0.15,-0.15,0,,0.96,,350.88,0.5,1862,0.93,1391,0.5,1191,0.32,1578,0.2,無,0,無,0
SW-80675C0,BK,5,N,1.04,26.47,27.01,0.53,0.71,0.98,0.27,-0.15,-0.15,0,,0.99,,351.12,0.53,1862,0.9,1391,0.485,1191,0.31,1578,0.19,無,0,無,0
SW-80675C0,BK,5,N,1.04,26.47,27.03,0.55,0.71,0.91,0.2,-0.15,-0.13,0.02,,0.92,,352.1,0.48,1862,0.9,1391,0.485,1191,0.31,1578,0.19,無,0,無,0
SW-80675C0,GR,2,N,1.04,58.64,59.73,1.09,-2.86,-1.9,0.96,1.07,1.84,0.77,,2.65,,135.95,1.63,1565,0.147,1391,0.059,1191,0.053,1201,0.025,無,0,無,0
SW-80675C0,GR,2,N,1.04,58.64,58.08,-0.57,-2.86,-3.52,-0.66,1.07,0.99,-0.08,,3.65,,164.34,0.85,1565,0.16,1391,0.058,1191,0.055,1201,0.025,無,0,無,0
SW-80675C0,GR,2,N,1.04,58.64,59.13,0.48,-2.86,-2.91,-0.05,1.07,1.24,0.17,,3.16,,156.94,0.3,1565,0.17,1191,0.058,1391,0.057,1201,0.025,無,0,無,0
SW-80675C0,GR,2,N,1.04,58.64,58.54,-0.1,-2.86,-2.8,0.06,1.07,1.01,-0.06,,2.97,,160.18,0.11,1565,0.16,1391,0.0565,1191,0.0545,1201,0.025,無,0,無,0
SW-80675C0,OL,4,N,1.04,38.57,39.15,0.58,-0.16,-0.19,-0.04,15.36,15.28,-0.08,,15.28,,90.73,0.32,1201,0.365,1191,0.33,1578,0.32,1391,0.111,無,0,無,0
SW-80675C0,OL,4,N,1.04,38.57,39.1,0.53,-0.16,-0.18,-0.02,15.36,15.38,0.02,,15.38,,90.67,0.28,1201,0.365,1191,0.33,1578,0.32,1391,0.111,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.63,0.28,-13.85,-13.35,0.5,-3.61,-4.7,-1.09,,,,,1.11,1510,0.054,1111,0.0194,1310,0.0002,無,0,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.3,-0.05,-13.85,-13.79,0.06,-3.61,-4.11,-0.5,,,,,0.46,1510,0.055,1111,0.0215,1310,0.0002,無,0,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.23,-0.13,-13.85,-13.88,-0.03,-3.61,-3.82,-0.21,,,,,0.2,1510,0.055,1111,0.0215,1310,0.0002,無,0,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.03,-0.33,-13.85,-13.95,-0.1,-3.61,-3.79,-0.18,,,,,0.21,1510,0.055,1111,0.022,1310,0.0002,無,0,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.11,-0.25,-13.85,-13.86,-0.01,-3.61,-3.63,-0.02,,,,,0.09,1510,0.055,1111,0.023,1310,0.0002,無,0,無,0,無,0
SCK-4191,GR,1,N,1.04,77.35,77.07,-0.28,-13.85,-13.83,0.02,-3.61,-3.59,0.02,,,,,0.11,1510,0.055,1111,0.0226,1310,0.0002,無,0,無,0,無,0
SW-80352C01,PU,6,Y,0.69,24.56,22.36,-2.57,17.92,17.93,-0.11,-1.51,-0.49,1.21,,,,,2.11,1384,2.18,1383,1.35,1578,0.57,1191,0.413,無,0,無,0
SW-80352C01,PU,6,Y,0.69,24.56,24.32,-0.61,17.92,18.93,0.9,-1.51,-1.31,0.39,,,,,0.81,1384,2,1383,1.26,1578,0.486,1191,0.345,無,0,無,0
SW-80352C01,PU,6,Y,0.69,24.56,24.81,-0.12,17.92,19.01,0.97,-1.51,-1.59,0.12,,,,,0.64,1384,1.88,1383,1.2,1578,0.46,1191,0.32,無,0,無,0
SW-80352C01,PU,6,Y,0.69,24.56,24.51,-0.42,17.92,18.59,0.56,-1.51,-1.57,0.13,,,,,0.48,1384,2,1383,1.2,1578,0.5,1191,0.345,無,0,無,0
SW-80352C01,PU,6,Y,0.69,24.56,25,0.07,17.92,18.47,0.43,-1.51,-2.05,-0.35,,,,,0.4,1384,1.85,1383,1.2,1578,0.486,1191,0.34,無,0,無,0
SW-80352C01,GR,4,Y,0.69,34.06,34.04,-0.02,-9.08,-9.13,-0.05,3.89,4,0.11,,,,,0.11,1576,0.585,1565,0.549,1191,0.351,1722,0.22,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,33.03,-5.29,12.35,12.79,0.44,28.68,26.5,-2.18,,,,,3.29,1142,1.04,1430,0.52,1201,0.34,1565,0.28,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.59,-2.73,12.35,12.76,0.41,28.68,27.8,-0.89,,,,,1.7,1142,0.92,1430,0.395,1201,0.35,1565,0.23,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.52,-2.81,12.35,12.83,0.48,28.68,27.31,-1.37,,,,,1.93,1142,0.9,1430,0.39,1201,0.35,1565,0.22,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,34.94,-3.38,12.35,12.74,0.39,28.68,27.9,-0.78,,,,,1.97,1142,0.9,1430,0.41,1201,0.35,1565,0.22,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.58,-2.74,12.35,13.1,0.75,28.68,28.55,-0.13,,,,,1.68,1142,0.9,1430,0.4,1201,0.35,1565,0.21,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,33.63,-4.69,12.35,13.31,0.96,28.68,27.1,-1.58,,,,,3.06,1142,1.04,1430,0.5,1201,0.34,1565,0.255,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,34.13,-4.2,12.35,13.55,1.2,28.68,27.65,-1.03,,,,,2.81,1142,1,1430,0.48,1201,0.34,1565,0.24,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,34.78,-3.54,12.35,13.27,0.92,28.68,28.97,0.29,,,,,2.07,1142,1,1430,0.44,1201,0.35,1565,0.23,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.54,-2.78,12.35,12.76,0.41,28.68,29.85,1.17,,,,,1.61,1142,1,1430,0.4,1201,0.35,1565,0.22,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,36.29,-2.04,12.35,12.51,0.17,28.68,30.44,1.76,,,,,1.48,1142,1,1430,0.4,1201,0.35,1565,0.23,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.41,-2.91,12.35,12.16,-0.19,28.68,29.51,0.83,,,,,1.68,1142,1,1430,0.4,1201,0.35,1565,0.235,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,36.02,-2.3,12.35,12.53,0.18,28.68,29.49,0.81,,,,,1.3,1142,0.93,1430,0.4,1201,0.35,1565,0.23,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.33,-2.99,12.35,12.36,0.02,28.68,29.46,0.77,,,,,1.67,1142,0.98,1430,0.4,1201,0.35,1565,0.23,無,0,無,0
SCK-4489,BR,5,N,0.52,38.32,35.72,-2.6,12.35,12.48,0.13,28.68,29.12,0.44,,,,,1.41,1142,0.92,1430,0.4,1201,0.35,1565,0.235,無,0,無,0
SK-1107C0,BL,2,N,0.83,67.72,67.86,0.13,-8.33,-8.06,0.27,-6.73,-7.28,-0.55,,10.86,,222.1,0.65,1565,0.122,1142,0.0175,1430,0.0158,無,0,無,0,無,0
SK-1107C0,BL,2,N,0.83,67.72,67.61,-0.12,-8.33,-8.24,0.09,-6.73,-7.98,-1.24,,11.47,,224.06,1.22,1565,0.122,1142,0.0175,1430,0.0155,無,0,無,0,無,0
SK-1107C0,BL,2,N,0.83,67.72,67.33,-0.39,-8.33,-8.49,-0.16,-6.73,-7.81,-1.08,,11.54,,222.61,1.03,1565,0.12,1142,0.0175,1430,0.0155,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,73.4,-0.55,-45.99,-46.35,-0.36,33.72,33.39,-0.33,,,,,0.31,1580,0.215,1013,0.13,無,0,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,73.49,-0.46,-45.99,-46.37,-0.38,33.72,33.28,-0.43,,,,,0.33,1580,0.25,1013,0.1,無,0,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,73.36,-0.58,-45.99,-46.32,-0.32,33.72,33.27,-0.45,,,,,0.35,1580,0.24,1013,0.11,無,0,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,73.42,-0.53,-45.99,-46.3,-0.3,33.72,33.33,-0.38,,,,,0.31,1589,0.225,1013,0.1,1580,0.022,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,73.52,-0.42,-45.99,-46.17,-0.18,33.72,33.31,-0.41,,,,,0.27,1589,0.15,1580,0.12,1013,0.1,無,0,無,0,無,0
SCK-3680,GR,2,N,2.08,73.94,74.09,0.15,-45.99,-46.28,-0.29,33.72,34.25,0.53,,,,,0.24,1580,0.215,1013,0.1,無,0,無,0,無,0,無,0
